Name                                              , Status, Thread, Start Timestamp        , End Timestamp          , Duration  , Data
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:45.544, 2017-11-28T15:33:45.556, 11.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title2/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":11.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:45.543, 2017-11-28T15:33:45.556, 12.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:45.834, 2017-11-28T15:33:45.845, 11.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title2/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":11.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:45.833, 2017-11-28T15:33:45.845, 11.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:46.148, 2017-11-28T15:33:46.170, 22.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":22.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:46.146, 2017-11-28T15:33:46.170, 23.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:46.476, 2017-11-28T15:33:46.488, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:46.475, 2017-11-28T15:33:46.488, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:46.793, 2017-11-28T15:33:46.806, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:46.792, 2017-11-28T15:33:46.806, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:45.819, 2017-11-28T15:33:45.833, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title2/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:45.818, 2017-11-28T15:33:45.833, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:46.134, 2017-11-28T15:33:46.158, 24.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":24.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:46.133, 2017-11-28T15:33:46.159, 25.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:46.460, 2017-11-28T15:33:46.477, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:46.460, 2017-11-28T15:33:46.477, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:46.781, 2017-11-28T15:33:46.793, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:46.780, 2017-11-28T15:33:46.794, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:46.118, 2017-11-28T15:33:46.139, 20.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":20.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:46.117, 2017-11-28T15:33:46.139, 21.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:46.443, 2017-11-28T15:33:46.459, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title5""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:46.442, 2017-11-28T15:33:46.459, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:46.763, 2017-11-28T15:33:46.778, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:46.763, 2017-11-28T15:33:46.778, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:46.118, 2017-11-28T15:33:46.140, 21.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":21.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:46.117, 2017-11-28T15:33:46.140, 22.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:46.444, 2017-11-28T15:33:46.459, 15.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title6""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":15.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:46.443, 2017-11-28T15:33:46.459, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:46.763, 2017-11-28T15:33:46.777, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:46.763, 2017-11-28T15:33:46.778, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:45.859, 2017-11-28T15:33:45.872, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title2/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:45.858, 2017-11-28T15:33:45.873, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:46.175, 2017-11-28T15:33:46.191, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:46.174, 2017-11-28T15:33:46.192, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:46.494, 2017-11-28T15:33:46.503, 8.0       , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title3/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":8.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:46.493, 2017-11-28T15:33:46.503, 9.0       , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:47.109, 2017-11-28T15:33:47.121, 11.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":11.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:47.108, 2017-11-28T15:33:47.121, 13.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:47.426, 2017-11-28T15:33:47.449, 22.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":22.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:47.425, 2017-11-28T15:33:47.449, 23.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:47.754, 2017-11-28T15:33:47.770, 15.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":15.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:47.753, 2017-11-28T15:33:47.770, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:47.098, 2017-11-28T15:33:47.113, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:47.097, 2017-11-28T15:33:47.113, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:47.419, 2017-11-28T15:33:47.449, 29.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":29.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:47.418, 2017-11-28T15:33:47.449, 30.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:47.754, 2017-11-28T15:33:47.769, 15.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":15.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:47.753, 2017-11-28T15:33:47.769, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:47.083, 2017-11-28T15:33:47.097, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title5""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:47.082, 2017-11-28T15:33:47.097, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:47.402, 2017-11-28T15:33:47.419, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title0""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:47.401, 2017-11-28T15:33:47.419, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 23    , 2017-11-28T15:33:47.724, 2017-11-28T15:33:47.739, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title6""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 23    , 2017-11-28T15:33:47.724, 2017-11-28T15:33:47.739, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:47.083, 2017-11-28T15:33:47.096, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title6""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:47.082, 2017-11-28T15:33:47.097, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:47.402, 2017-11-28T15:33:47.417, 15.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title1""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":15.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:47.401, 2017-11-28T15:33:47.418, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 24    , 2017-11-28T15:33:47.722, 2017-11-28T15:33:47.739, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title5""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 24    , 2017-11-28T15:33:47.721, 2017-11-28T15:33:47.739, 18.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:46.808, 2017-11-28T15:33:46.825, 16.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":16.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:46.807, 2017-11-28T15:33:46.825, 17.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:47.131, 2017-11-28T15:33:47.142, 11.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title4/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":11.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:47.130, 2017-11-28T15:33:47.143, 12.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:47.448, 2017-11-28T15:33:47.467, 19.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title4""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":19.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:47.447, 2017-11-28T15:33:47.467, 20.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 25    , 2017-11-28T15:33:47.770, 2017-11-28T15:33:47.784, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title5/""},{""label"":""toughday_tree_title9""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 25    , 2017-11-28T15:33:47.769, 2017-11-28T15:33:47.784, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:48.075, 2017-11-28T15:33:48.089, 13.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":13.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:48.074, 2017-11-28T15:33:48.089, 14.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:48.394, 2017-11-28T15:33:48.408, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title7""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:48.392, 2017-11-28T15:33:48.409, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 21    , 2017-11-28T15:33:48.713, 2017-11-28T15:33:48.725, 11.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title3""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":11.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 21    , 2017-11-28T15:33:48.713, 2017-11-28T15:33:48.725, 12.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:48.075, 2017-11-28T15:33:48.089, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:48.074, 2017-11-28T15:33:48.089, 15.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:48.394, 2017-11-28T15:33:48.408, 14.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title6/""},{""label"":""toughday_tree_title8""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":14.0,""user"":""admin""}"
CreatePageTreeTest                                , PASSED, 22    , 2017-11-28T15:33:48.392, 2017-11-28T15:33:48.409, 16.0      , 
CreatePageTreeTest.CreatePage                     , PASSED, 22    , 2017-11-28T15:33:48.713, 2017-11-28T15:33:48.726, 12.0      , "{""url"":""http://localhost:4502/bin/wcmcommand"",""method"":""POST"",""responseCode"":200,""query"":[{""cmd"":""createPage""},{""parentPath"":""/content/toughday/toughdayb38fe5ec-fbaa-4cff-af99-c55a41d85f6e/toughday_tree_title7/""},{""label"":""toughday_tree_title2""},{""title"":""toughday_tree_title""},{""template"":""/conf/toughday-templates/settings/wcm/templates/toughday-template""}],""bytes"":1834,""latency"":12.0,""user"":""admin""}"
